System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:20:55:397, 47771371521657,    0.188,   14.000, 3700,  19.601,   3.676,   1.021,  18.652,   3.498,   0.972, 74,  0,   0.660,   0.124,   0.034,   0.046,   0.009,   0.002,  30.000,  44.000,  71.000,   0.000,   0.000,   17,   0.800
00:20:55:505, 47771566240704,    0.296,   12.000, 3800,  17.775,   5.599,   1.555,  16.836,   5.319,   1.478, 76,  0,   0.529,   0.181,   0.050,   0.011,   0.010,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:20:55:614, 47771763247030,    0.405,   11.000, 3700,  18.945,   7.672,   2.131,  18.235,   7.315,   2.032, 78,  0,   0.472,   0.233,   0.065,   0.013,   0.011,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:20:55:728, 47771967745114,    0.519,   12.000, 3700,  15.859,   9.474,   2.632,  14.895,   9.007,   2.502, 76,  0,   0.549,   0.295,   0.082,   0.014,   0.013,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:20:55:837, 47772165138457,    0.628,   14.000, 3800,  18.827,  11.539,   3.205,  18.021,  10.983,   3.051, 76,  0,   0.526,   0.353,   0.098,   0.057,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.345
00:20:55:947, 47772362576851,    0.738,   11.000, 3800,  16.819,  13.383,   3.718,  15.969,  12.735,   3.537, 76,  0,   0.467,   0.404,   0.112,   0.018,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:20:56:058, 47772562460456,    0.849,   11.000, 3800,  16.570,  15.223,   4.229,  15.787,  14.488,   4.024, 76,  0,   0.462,   0.455,   0.126,   0.020,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:20:56:170, 47772764242400,    0.961,   12.000, 3800,  19.752,  17.438,   4.844,  18.911,  16.608,   4.613, 76,  0,   0.416,   0.502,   0.139,   0.039,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,  602,   0.000
00:20:56:272, 47772947820325,    1.063,   14.000, 3700,  20.707,  19.549,   5.430,  19.760,  18.623,   5.173, 72,  0,   0.700,   0.573,   0.159,   0.012,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:20:56:389, 47773158278914,    1.180,   17.000, 3700,  22.859,  22.222,   6.173,  21.938,  21.188,   5.886, 70,  0,   0.585,   0.642,   0.178,   0.015,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
