System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:33:36:388, 49141157464029,    0.154,   14.000, 3800,  19.318,   2.975,   0.826,  18.208,   2.804,   0.779, 62,  0,   0.721,   0.111,   0.031,   0.117,   0.018,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   39,   2.281
00:33:36:490, 49141341486084,    0.256,   12.000, 3800,  19.474,   4.966,   1.379,  18.645,   4.710,   1.308, 64,  0,   0.490,   0.161,   0.045,   0.017,   0.020,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:33:36:605, 49141547269495,    0.371,   12.000, 3700,  15.649,   6.755,   1.876,  14.822,   6.404,   1.779, 71,  0,   0.479,   0.216,   0.060,   0.024,   0.022,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,  669,   0.000
00:33:36:719, 49141752712720,    0.485,   14.000, 3800,  16.616,   8.651,   2.403,  15.652,   8.191,   2.275, 71,  0,   0.773,   0.304,   0.084,   0.007,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:36:820, 49141935182414,    0.586,   18.000, 3700,  16.963,  10.371,   2.881,  16.138,   9.827,   2.730, 66,  0,   0.531,   0.358,   0.099,   0.039,   0.027,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.277
00:33:36:932, 49142135991633,    0.698,   11.000, 3800,  16.404,  12.201,   3.389,  15.525,  11.559,   3.211, 73,  0,   0.487,   0.412,   0.115,   0.013,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,   31,   0.000
00:33:37:034, 49142320134481,    0.800,   12.000, 3800,  16.098,  13.847,   3.847,  15.368,  13.131,   3.647, 70,  0,   0.515,   0.465,   0.129,   0.010,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:37:150, 49142529466560,    0.916,   12.000, 3700,  15.617,  15.664,   4.351,  14.866,  14.860,   4.128, 75,  0,   0.390,   0.510,   0.142,   0.014,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:37:263, 49142731901476,    1.029,   12.000, 3700,  15.700,  17.429,   4.841,  14.765,  16.520,   4.589, 62,  0,   0.499,   0.566,   0.157,   0.015,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:37:375, 49142933160593,    1.140,   20.000, 3700,  22.007,  19.890,   5.525,  21.193,  18.890,   5.247, 64,  0,   0.533,   0.626,   0.174,   0.029,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:33:37:483, 49143128695587,    1.249,   24.000, 3700,  26.555,  22.775,   6.326,  25.726,  21.684,   6.023, 65,  0,   0.626,   0.694,   0.193,   0.040,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,  617,   0.000
00:33:37:592, 49143324021014,    1.358,   26.000, 3700,  29.302,  25.954,   7.209,  28.236,  24.748,   6.875, 66,  0,   0.639,   0.763,   0.212,   0.010,   0.042,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:37:702, 49143523012482,    1.468,   26.000, 3700,  27.781,  29.025,   8.063,  26.969,  27.730,   7.703, 67,  0,   0.682,   0.839,   0.233,   0.008,   0.043,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:37:812, 49143720122682,    1.578,   35.000, 3700,  29.614,  32.268,   8.963,  28.491,  30.850,   8.569, 67,  0,   0.698,   0.915,   0.254,   0.053,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.209
00:33:37:921, 49143916835079,    1.687,   26.000, 3700,  28.655,  35.400,   9.833,  27.774,  33.885,   9.413, 66,  0,   0.666,   0.988,   0.274,   0.027,   0.051,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,  584,   0.000
00:33:38:031, 49144114548089,    1.797,   26.000, 3700,  28.286,  38.507,  10.696,  27.341,  36.888,  10.247, 67,  0,   0.567,   1.050,   0.292,   0.013,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:38:140, 49144310235662,    1.906,   26.000, 3700,  28.394,  41.594,  11.554,  27.337,  39.860,  11.072, 66,  0,   0.666,   1.123,   0.312,   0.006,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:38:249, 49144507284489,    2.015,   27.000, 3700,  28.684,  44.734,  12.426,  27.709,  42.893,  11.915, 67,  0,   0.773,   1.208,   0.335,   0.020,   0.056,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:33:38:359, 49144704059911,    2.124,   27.000, 3700,  27.715,  47.763,  13.268,  26.936,  45.838,  12.733, 66,  0,   0.614,   1.275,   0.354,   0.012,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:38:467, 49144899151594,    2.233,   26.000, 3700,  28.662,  50.870,  14.131,  27.503,  48.819,  13.561, 68,  0,   0.639,   1.344,   0.373,   0.017,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:33:38:577, 49145098075112,    2.343,   26.000, 3700,  27.855,  53.948,  14.986,  27.025,  51.806,  14.390, 67,  0,   0.640,   1.415,   0.393,   0.014,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:38:686, 49145294137471,    2.452,   27.000, 3700,  29.292,  57.139,  15.872,  28.346,  54.893,  15.248, 68,  0,   0.673,   1.488,   0.413,   0.033,   0.064,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,  630,   0.000
00:33:38:796, 49145490997017,    2.561,   39.000, 3700,  30.575,  60.483,  16.801,  28.662,  58.028,  16.119, 70,  0,   0.887,   1.585,   0.440,   0.045,   0.069,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.160
00:33:38:904, 49145686781458,    2.670,   27.000, 3700,  28.543,  63.587,  17.663,  27.168,  60.983,  16.940, 68,  0,   0.750,   1.667,   0.463,   0.029,   0.072,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.125
00:33:39:013, 49145881469594,    2.778,   27.000, 3700,  29.233,  66.749,  18.541,  28.187,  64.032,  17.787, 68,  0,   0.627,   1.734,   0.482,   0.030,   0.075,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.000
00:33:39:122, 49146077589979,    2.887,   26.000, 3700,  27.285,  69.722,  19.367,  26.673,  66.938,  18.594, 69,  0,   0.566,   1.796,   0.499,   0.029,   0.078,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,  471,   0.000
00:33:39:231, 49146275236914,    2.997,   27.000, 3700,  28.248,  72.824,  20.229,  27.191,  69.923,  19.423, 69,  0,   0.649,   1.867,   0.519,   0.014,   0.080,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:39:338, 49146466468451,    3.103,   29.000, 3700,  30.151,  76.027,  21.119,  28.746,  72.977,  20.271, 74,  0,   0.849,   1.958,   0.544,   0.014,   0.081,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:39:450, 49146669572608,    3.216,   13.000, 3200,   7.729,  76.899,  21.361,   6.533,  73.714,  20.476, 59,  0,   1.373,   2.112,   0.587,   0.013,   0.083,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:33:39:462, 49146690530107,    3.228,   23.000, 3500,  21.367,  77.148,  21.430,  19.008,  73.936,  20.538, 62,  0,   0.986,   2.124,   0.590,   0.136,   0.084,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000

Total Elapsed Time (sec) = 3.227904
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 77.147888
Cumulative Processor Energy_0 (mWh) = 21.429969
Average Processor Power_0 (Watt) = 23.900306

Cumulative IA Energy_0 (Joules) = 73.935730
Cumulative IA Energy_0 (mWh) = 20.537703
Average IA Power_0 (Watt) = 22.905184

Cumulative DRAM Energy_0 (Joules) = 2.123901
Cumulative DRAM Energy_0 (mWh) = 0.589973
Average DRAM Power_0 (Watt) = 0.657982

Cumulative GT Energy_0 (Joules) = 0.084351
Cumulative GT Energy_0 (mWh) = 0.023431
Average GT Power_0 (Watt) = 0.026132
