System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:50:22:352, 50951893770502,    0.136,   14.000, 3700,  18.872,   2.559,   0.711,  17.762,   2.408,   0.669, 61,  0,   0.668,   0.091,   0.025,   0.090,   0.012,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,   29,   1.898
00:50:22:456, 50952080206777,    0.239,   12.000, 3700,  16.221,   4.239,   1.177,  15.499,   4.014,   1.115, 67,  0,   0.521,   0.144,   0.040,   0.025,   0.015,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:50:22:568, 50952282563881,    0.352,   12.000, 3800,  15.807,   6.016,   1.671,  14.872,   5.686,   1.579, 66,  0,   0.494,   0.200,   0.056,   0.033,   0.018,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,  706,   0.000
00:50:22:685, 50952493992453,    0.469,   12.000, 3700,  15.334,   7.817,   2.171,  14.613,   7.402,   2.056, 67,  0,   0.468,   0.255,   0.071,   0.008,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:50:22:791, 50952683820956,    0.575,   12.000, 3700,  16.991,   9.609,   2.669,  16.128,   9.103,   2.529, 64,  0,   0.557,   0.314,   0.087,   0.013,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:50:22:895, 50952871300278,    0.679,   12.000, 3800,  18.834,  11.571,   3.214,  17.949,  10.972,   3.048, 69,  0,   0.479,   0.364,   0.101,   0.007,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:50:23:015, 50953088140862,    0.799,   12.000, 3700,  15.457,  13.433,   3.731,  14.727,  12.747,   3.541, 66,  0,   0.465,   0.420,   0.117,   0.009,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:50:23:140, 50953312218928,    0.924,   13.000, 3700,  16.598,  15.499,   4.305,  15.737,  14.706,   4.085, 69,  0,   0.619,   0.497,   0.138,   0.012,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:50:23:242, 50953496258924,    1.026,   16.000, 3700,  17.270,  17.265,   4.796,  16.240,  16.366,   4.546, 66,  0,   0.624,   0.560,   0.156,   0.086,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.380
00:50:23:356, 50953700950580,    1.140,   24.000, 3800,  20.844,  19.635,   5.454,  19.678,  18.604,   5.168, 69,  0,   0.927,   0.666,   0.185,   0.034,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,  635,   0.000
