System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:15:47:336, 47216863372416,    0.167,   15.000, 3800,  19.491,   3.261,   0.906,  17.983,   3.009,   0.836, 69,  0,   0.649,   0.109,   0.030,   0.122,   0.020,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,   47,   3.023
00:15:47:446, 47217059824266,    0.276,   12.000, 3700,  17.081,   5.126,   1.424,  16.158,   4.772,   1.326, 71,  0,   0.524,   0.166,   0.046,   0.008,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:47:557, 47217259227999,    0.387,   13.000, 3800,  20.086,   7.351,   2.042,  18.662,   6.840,   1.900, 68,  0,   0.518,   0.223,   0.062,   0.019,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:47:669, 47217461238342,    0.499,   12.000, 3800,  15.686,   9.111,   2.531,  14.808,   8.502,   2.362, 73,  0,   0.562,   0.286,   0.080,   0.014,   0.025,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:47:783, 47217667023231,    0.614,   13.000, 3700,  16.971,  11.051,   3.070,  16.038,  10.335,   2.871, 68,  0,   0.688,   0.365,   0.101,   0.010,   0.026,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:47:894, 47217865534043,    0.724,   12.000, 3800,  16.083,  12.825,   3.562,  15.308,  12.023,   3.340, 74,  0,   0.484,   0.418,   0.116,   0.013,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:48:005, 47218066017247,    0.835,   24.000, 3800,  17.719,  14.798,   4.111,  16.774,  13.892,   3.859, 64,  0,   0.533,   0.478,   0.133,   0.055,   0.034,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.194
00:15:48:125, 47218281736181,    0.955,   12.000, 3700,  16.022,  16.719,   4.644,  15.106,  15.702,   4.362, 71,  0,   0.465,   0.533,   0.148,   0.049,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,  231,  10.224
00:15:48:225, 47218462216504,    1.056,   12.000, 3700,  16.237,  18.347,   5.096,  15.537,  17.260,   4.794, 66,  0,   0.500,   0.584,   0.162,   0.009,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:48:335, 47218661029377,    1.166,   17.000, 3800,  21.417,  20.712,   5.753,  20.759,  19.553,   5.431, 70,  0,   0.423,   0.630,   0.175,   0.021,   0.043,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:48:445, 47218858590642,    1.276,   20.000, 3800,  22.588,  23.191,   6.442,  21.652,  21.929,   6.091, 67,  0,   0.350,   0.669,   0.186,   0.023,   0.045,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,  603,   0.000
00:15:48:553, 47219052629420,    1.384,   21.000, 3700,  23.498,  25.724,   7.146,  22.770,  24.384,   6.773, 68,  0,   0.396,   0.711,   0.198,   0.024,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:15:48:663, 47219250977226,    1.494,   20.000, 3700,  23.471,  28.311,   7.864,  22.648,  26.879,   7.466, 66,  0,   0.382,   0.753,   0.209,   0.034,   0.052,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,  651,   0.000
00:15:48:773, 47219448367797,    1.603,   20.000, 3700,  23.248,  30.860,   8.572,  22.473,  29.344,   8.151, 70,  0,   0.352,   0.792,   0.220,   0.014,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:15:48:882, 47219645625258,    1.713,   20.000, 3700,  23.270,  33.410,   9.281,  22.481,  31.807,   8.835, 70,  0,   0.351,   0.831,   0.231,   0.016,   0.055,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:49:006, 47219868340088,    1.837,   29.000, 3800,  23.130,  36.272,  10.076,  22.381,  34.577,   9.605, 69,  0,   0.369,   0.876,   0.243,   0.007,   0.056,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:15:49:100, 47220037478687,    1.931,   21.000, 3700,  24.031,  38.530,  10.703,  22.833,  36.722,  10.201, 67,  0,   0.431,   0.917,   0.255,   0.051,   0.061,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.357
00:15:49:208, 47220231746351,    2.039,   20.000, 3700,  23.459,  41.062,  11.406,  22.192,  39.117,  10.866, 66,  0,   0.357,   0.955,   0.265,   0.017,   0.062,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:15:49:317, 47220428094825,    2.148,   20.000, 3700,  23.841,  43.663,  12.128,  23.216,  41.650,  11.569, 67,  0,   0.342,   0.993,   0.276,   0.018,   0.064,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:15:49:428, 47220626901489,    2.258,   20.000, 3700,  26.017,  46.536,  12.927,  24.544,  44.360,  12.322, 68,  0,   0.353,   1.032,   0.287,   0.021,   0.067,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:15:49:533, 47220817575368,    2.364,   14.000, 2700,   8.823,  47.471,  13.186,   7.154,  45.118,  12.533, 60,  0,   1.464,   1.187,   0.330,   0.127,   0.080,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,   12,   0.710
00:15:49:564, 47220872288095,    2.394,   32.000, 3300,  14.225,  47.903,  13.306,  12.956,  45.512,  12.642, 66,  0,   1.227,   1.224,   0.340,   0.106,   0.083,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,  514,   0.000

Total Elapsed Time (sec) = 2.394496
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 47.903076
Cumulative Processor Energy_0 (mWh) = 13.306410
Average Processor Power_0 (Watt) = 20.005492

Cumulative IA Energy_0 (Joules) = 45.512024
Cumulative IA Energy_0 (mWh) = 12.642229
Average IA Power_0 (Watt) = 19.006930

Cumulative DRAM Energy_0 (Joules) = 1.223938
Cumulative DRAM Energy_0 (mWh) = 0.339983
