System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:55:47:365, 51536917860996,    0.176,   14.000, 3800,  18.965,   3.347,   0.930,  17.934,   3.165,   0.879, 66,  0,   0.662,   0.117,   0.032,   0.109,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   34,   2.153
00:55:47:480, 51537125220721,    0.292,   11.000, 3800,  16.918,   5.296,   1.471,  16.008,   5.009,   1.391, 72,  0,   0.492,   0.173,   0.048,   0.017,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:55:47:595, 51537331863000,    0.406,   12.000, 3700,  15.637,   7.091,   1.970,  14.953,   6.726,   1.868, 72,  0,   0.466,   0.227,   0.063,   0.007,   0.022,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:47:705, 51537529708649,    0.516,   18.000, 3800,  16.783,   8.936,   2.482,  15.818,   8.464,   2.351, 65,  0,   0.674,   0.301,   0.084,   0.041,   0.027,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.276
00:55:47:827, 51537749311392,    0.638,   12.000, 3700,  16.721,  10.976,   3.049,  15.498,  10.355,   2.876, 68,  0,   0.477,   0.359,   0.100,   0.013,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,   46,   0.000
00:55:47:930, 51537935823084,    0.742,   14.000, 3800,  19.976,  13.045,   3.624,  18.812,  12.304,   3.418, 67,  0,   0.707,   0.432,   0.120,   0.012,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:48:037, 51538126355819,    0.848,   11.000, 3800,  15.983,  14.737,   4.094,  15.073,  13.900,   3.861, 72,  0,   0.449,   0.480,   0.133,   0.032,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,  682,   0.000
00:55:48:143, 51538317629162,    0.954,   12.000, 3800,  15.542,  16.389,   4.552,  14.856,  15.479,   4.300, 76,  0,   0.399,   0.522,   0.145,   0.010,   0.034,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:48:260, 51538528094521,    1.071,   13.000, 3800,  15.648,  18.218,   5.061,  14.948,  17.226,   4.785, 68,  0,   0.489,   0.579,   0.161,   0.013,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:48:373, 51538732014942,    1.184,   25.000, 3700,  25.904,  21.153,   5.876,  24.963,  20.054,   5.571, 70,  0,   0.568,   0.644,   0.179,   0.031,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:55:48:481, 51538927092366,    1.293,   27.000, 3700,  27.046,  24.084,   6.690,  26.062,  22.879,   6.355, 70,  0,   0.460,   0.694,   0.193,   0.020,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,  545,   0.000
00:55:48:590, 51539122258106,    1.401,   27.000, 3700,  30.136,  27.352,   7.598,  29.318,  26.058,   7.238, 70,  0,   0.417,   0.739,   0.205,   0.019,   0.043,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:55:48:698, 51539317777176,    1.510,   38.000, 3700,  31.884,  30.815,   8.560,  30.939,  29.418,   8.172, 70,  0,   0.512,   0.794,   0.221,   0.055,   0.049,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.187
00:55:48:809, 51539516868468,    1.620,   27.000, 3700,  29.099,  34.033,   9.454,  28.427,  32.562,   9.045, 72,  0,   0.481,   0.848,   0.235,   0.017,   0.051,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,   50,   0.951
00:55:48:920, 51539716347536,    1.731,   27.000, 3700,  30.450,  37.408,  10.391,  29.560,  35.838,   9.955, 71,  0,   0.436,   0.896,   0.249,   0.019,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:55:49:029, 51539913373493,    1.841,   27.000, 3700,  28.468,  40.524,  11.257,  27.749,  38.876,  10.799, 71,  0,   0.414,   0.941,   0.261,   0.020,   0.055,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:55:49:140, 51540111978983,    1.951,   27.000, 3700,  29.028,  43.727,  12.146,  28.124,  41.979,  11.661, 72,  0,   0.420,   0.988,   0.274,   0.010,   0.056,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:49:250, 51540310922172,    2.062,   27.000, 3700,  28.699,  46.899,  13.027,  27.985,  45.072,  12.520, 71,  0,   0.431,   1.035,   0.288,   0.018,   0.058,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,  562,   0.000
00:55:49:359, 51540507442214,    2.171,   27.000, 3700,  28.796,  50.043,  13.901,  27.784,  48.105,  13.363, 72,  0,   0.427,   1.082,   0.301,   0.007,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:49:468, 51540703345070,    2.280,   27.000, 3700,  27.379,  53.022,  14.728,  26.784,  51.020,  14.172, 71,  0,   0.418,   1.127,   0.313,   0.008,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:55:49:579, 51540902217991,    2.390,   27.000, 3700,  29.813,  56.316,  15.643,  29.045,  54.229,  15.064, 72,  0,   0.423,   1.174,   0.326,   0.014,   0.061,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:49:703, 51541126741497,    2.515,   38.000, 3700,  30.761,  60.153,  16.709,  29.763,  57.942,  16.095, 74,  0,   0.486,   1.235,   0.343,   0.037,   0.066,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.345
