System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:55:12:367, 51473921441260,    0.188,   14.000, 3700,  18.799,   3.525,   0.979,  17.850,   3.347,   0.930, 66,  0,   0.645,   0.121,   0.034,   0.089,   0.017,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   28,   1.714
00:55:12:475, 51474116070656,    0.296,   14.000, 3700,  18.127,   5.485,   1.524,  17.121,   5.198,   1.444, 70,  0,   0.594,   0.185,   0.051,   0.086,   0.026,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,   11,   0.547
00:55:12:592, 51474325895158,    0.412,   14.000, 3700,  19.592,   7.769,   2.158,  18.651,   7.372,   2.048, 70,  0,   0.676,   0.264,   0.073,   0.012,   0.027,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:55:12:705, 51474528938294,    0.525,   12.000, 3700,  15.116,   9.474,   2.632,  14.265,   8.981,   2.495, 67,  0,   0.570,   0.328,   0.091,   0.015,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:12:805, 51474709603009,    0.625,   12.000, 3700,  15.485,  11.028,   3.063,  14.694,  10.456,   2.905, 68,  0,   0.442,   0.373,   0.104,   0.031,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:55:12:925, 51474925206232,    0.745,   12.000, 3800,  16.122,  12.959,   3.600,  15.258,  12.284,   3.412, 75,  0,   0.462,   0.428,   0.119,   0.016,   0.034,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:55:13:048, 51475147447008,    0.869,   12.000, 3700,  16.052,  14.941,   4.150,  15.331,  14.177,   3.938, 79,  0,   0.438,   0.482,   0.134,   0.028,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:55:13:154, 51475338504800,    0.975,   12.000, 3700,  16.349,  16.677,   4.632,  15.539,  15.826,   4.396, 76,  0,   0.469,   0.532,   0.148,   0.034,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,  706,   0.000
00:55:13:262, 51475531571357,    1.082,   13.000, 3700,  16.382,  18.434,   5.120,  15.472,  17.486,   4.857, 68,  0,   0.512,   0.587,   0.163,   0.015,   0.043,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:55:13:385, 51475755213873,    1.206,   38.000, 3700,  28.903,  22.025,   6.118,  28.223,  20.992,   5.831, 69,  0,   0.456,   0.643,   0.179,   0.017,   0.045,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.198
