System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:27:06:441, 48439251311641,    0.206,   14.000, 3700,  19.197,   3.952,   1.098,  18.208,   3.749,   1.041, 65,  0,   0.670,   0.138,   0.038,   0.049,   0.010,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,   16,   0.960
00:27:06:552, 48439451146797,    0.317,   12.000, 3800,  16.207,   5.752,   1.598,  15.400,   5.458,   1.516, 66,  0,   0.474,   0.191,   0.053,   0.015,   0.012,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:06:662, 48439650055562,    0.427,   12.000, 3800,  15.928,   7.512,   2.087,  15.143,   7.132,   1.981, 68,  0,   0.480,   0.244,   0.068,   0.035,   0.016,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,  653,   0.000
00:27:06:780, 48439862750964,    0.546,   11.000, 3700,  15.438,   9.336,   2.593,  14.682,   8.867,   2.463, 67,  0,   0.545,   0.308,   0.086,   0.013,   0.017,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:06:890, 48440060157684,    0.655,   17.000, 3800,  17.842,  11.293,   3.137,  16.815,  10.711,   2.975, 65,  0,   0.564,   0.370,   0.103,   0.085,   0.027,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.384
00:27:06:999, 48440256485365,    0.764,   12.000, 3700,  16.749,  13.120,   3.644,  15.988,  12.455,   3.460, 71,  0,   0.489,   0.423,   0.118,   0.012,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,   21,   0.000
00:27:07:113, 48440462035104,    0.879,   12.000, 3700,  15.594,  14.900,   4.139,  14.858,  14.151,   3.931, 70,  0,   0.456,   0.475,   0.132,   0.008,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:07:239, 48440689360892,    1.005,   13.000, 3800,  16.884,  17.033,   4.731,  15.961,  16.167,   4.491, 72,  0,   0.503,   0.539,   0.150,   0.009,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:07:358, 48440902724012,    1.123,   15.000, 3700,  18.011,  19.168,   5.324,  17.271,  18.214,   5.059, 63,  0,   0.616,   0.612,   0.170,   0.012,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    2,   0.000
00:27:07:469, 48441101569329,    1.234,   22.000, 3700,  37.429,  23.302,   6.473,  36.568,  22.254,   6.182, 65,  0,   0.361,   0.652,   0.181,   0.014,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:27:07:580, 48441301799456,    1.345,   23.000, 3700,  38.724,  27.610,   7.669,  38.004,  26.481,   7.356, 64,  0,   0.346,   0.690,   0.192,   0.015,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:27:07:691, 48441502788575,    1.457,   23.000, 3700,  37.703,  31.820,   8.839,  37.159,  30.631,   8.508, 65,  0,   0.361,   0.731,   0.203,   0.015,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:07:804, 48441704511220,    1.569,   23.000, 3700,  38.663,  36.153,  10.042,  37.615,  34.846,   9.679, 65,  0,   0.350,   0.770,   0.214,   0.032,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,  584,   0.000
00:27:07:916, 48441906038231,    1.681,   26.000, 3700,  38.731,  40.489,  11.247,  38.144,  39.117,  10.866, 68,  0,   0.471,   0.823,   0.228,   0.044,   0.045,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    9,   0.471
00:27:08:027, 48442107520086,    1.793,   25.000, 3700,  43.754,  45.387,  12.607,  43.029,  43.933,  12.204, 70,  0,   0.378,   0.865,   0.240,   0.024,   0.047,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    9,   0.000
00:27:08:140, 48442309352732,    1.905,   24.000, 3700,  41.908,  50.086,  13.913,  40.812,  48.509,  13.475, 70,  0,   0.355,   0.905,   0.251,   0.011,   0.049,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:08:251, 48442509602016,    2.016,   25.000, 3700,  41.888,  54.746,  15.207,  41.199,  53.093,  14.748, 68,  0,   0.354,   0.944,   0.262,   0.011,   0.050,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:08:347, 48442682117699,    2.112,   25.000, 3700,  42.043,  58.775,  16.326,  41.170,  57.038,  15.844, 67,  0,   0.357,   0.978,   0.272,   0.017,   0.052,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:27:08:458, 48442883318740,    2.224,   24.000, 3700,  41.885,  63.457,  17.627,  41.391,  61.665,  17.129, 69,  0,   0.356,   1.018,   0.283,   0.016,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:27:08:570, 48443083535384,    2.335,   24.000, 3700,  42.472,  68.181,  18.939,  41.485,  66.279,  18.411, 70,  0,   0.357,   1.058,   0.294,   0.013,   0.055,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:27:08:682, 48443285044206,    2.447,   24.000, 3700,  42.394,  72.927,  20.258,  41.335,  70.907,  19.696, 67,  0,   0.370,   1.099,   0.305,   0.007,   0.056,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:08:794, 48443486705874,    2.559,   24.000, 3700,  43.044,  77.750,  21.597,  41.670,  75.575,  20.993, 67,  0,   0.352,   1.139,   0.316,   0.007,   0.056,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:08:906, 48443688187677,    2.671,   28.000, 3700,  42.662,  82.525,  22.924,  41.809,  80.255,  22.293, 69,  0,   0.446,   1.189,   0.330,   0.043,   0.061,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.263
00:27:09:017, 48443887854354,    2.782,   25.000, 3700,  33.895,  86.285,  23.968,  33.207,  83.939,  23.316, 68,  0,   0.550,   1.250,   0.347,   0.033,   0.065,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,  680,   0.000
00:27:09:129, 48444089498588,    2.894,   24.000, 3700,  41.799,  90.967,  25.269,  40.829,  88.513,  24.587, 70,  0,   0.356,   1.290,   0.358,   0.015,   0.067,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:27:09:240, 48444290425629,    3.005,   24.000, 3700,  42.104,  95.667,  26.574,  41.513,  93.146,  25.874, 70,  0,   0.353,   1.329,   0.369,   0.019,   0.069,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:27:09:351, 48444489072466,    3.116,   28.000, 3700,  35.915,  99.631,  27.675,  35.061,  97.016,  26.949, 70,  0,   0.360,   1.369,   0.380,   0.013,   0.070,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:09:462, 48444689062617,    3.227,   29.000, 3700,  27.660, 102.704,  28.529,  26.812,  99.995,  27.776, 68,  0,   0.353,   1.408,   0.391,   0.010,   0.071,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:27:09:573, 48444888513330,    3.338,   28.000, 3700,  28.175, 105.826,  29.396,  27.485, 103.040,  28.622, 71,  0,   0.348,   1.446,   0.402,   0.017,   0.073,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:27:09:683, 48445087848451,    3.448,   30.000, 3700,  29.005, 109.038,  30.288,  28.349, 106.180,  29.494, 70,  0,   0.418,   1.493,   0.415,   0.025,   0.076,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:27:09:794, 48445287712384,    3.559,   29.000, 3700,  27.288, 112.068,  31.130,  26.464, 109.118,  30.311, 69,  0,   0.346,   1.531,   0.425,   0.019,   0.078,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:27:09:906, 48445488048259,    3.671,   32.000, 3700,  28.706, 115.263,  32.017,  27.867, 112.220,  31.172, 71,  0,   0.449,   1.581,   0.439,   0.065,   0.085,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,   16,   0.465
00:27:10:017, 48445689004971,    3.782,   29.000, 3700,  28.501, 118.445,  32.901,  27.765, 115.319,  32.033, 67,  0,   0.370,   1.622,   0.451,   0.037,   0.089,   0.025,  30.000,  44.000,  71.000,   0.000,   0.000,  744,   0.000
