System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:21:21:299, 47817996743347,    0.162,   15.000, 3700,  20.684,   3.360,   0.933,  19.589,   3.182,   0.884, 72,  0,   0.642,   0.104,   0.029,   0.109,   0.018,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   18,   1.108
00:21:21:412, 47818199735065,    0.275,   11.000, 3700,  17.829,   5.371,   1.492,  17.052,   5.105,   1.418, 70,  0,   0.511,   0.162,   0.045,   0.029,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,  740,   0.000
00:21:21:520, 47818394647838,    0.384,   14.000, 3700,  17.568,   7.273,   2.020,  16.499,   6.892,   1.914, 74,  0,   0.703,   0.238,   0.066,   0.016,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:21:639, 47818607420930,    0.502,   12.000, 3800,  16.324,   9.203,   2.556,  15.513,   8.726,   2.424, 72,  0,   0.582,   0.307,   0.085,   0.008,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:21:748, 47818804296464,    0.611,   12.000, 3800,  16.592,  11.018,   3.060,  15.823,  10.456,   2.905, 72,  0,   0.453,   0.356,   0.099,   0.015,   0.025,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:21:858, 47819002460755,    0.721,   11.000, 3800,  16.403,  12.823,   3.562,  15.601,  12.174,   3.382, 73,  0,   0.451,   0.406,   0.113,   0.017,   0.027,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:21:968, 47819199640067,    0.831,   17.000, 3700,  17.598,  14.751,   4.098,  16.644,  13.997,   3.888, 73,  0,   0.547,   0.466,   0.129,   0.055,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.264
00:21:22:074, 47819392168207,    0.938,   12.000, 3800,  19.123,  16.797,   4.666,  18.361,  15.961,   4.434, 70,  0,   0.410,   0.510,   0.142,   0.025,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,  532,   0.000
00:21:22:189, 47819597834436,    1.052,   12.000, 3700,  17.128,  18.754,   5.209,  16.369,  17.831,   4.953, 69,  0,   0.481,   0.565,   0.157,   0.017,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:21:22:301, 47819799002412,    1.164,   18.000, 3700,  24.023,  21.438,   5.955,  23.069,  20.410,   5.669, 69,  0,   0.528,   0.624,   0.173,   0.011,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
