System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:48:43:328, 50773649512024,    0.168,   16.000, 3800,  19.375,   3.256,   0.905,  17.967,   3.020,   0.839, 68,  0,   0.816,   0.137,   0.038,   0.144,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,   55,   3.478
00:48:43:430, 50773834421415,    0.271,   11.000, 3700,  17.707,   5.075,   1.410,  16.325,   4.697,   1.305, 69,  0,   0.529,   0.192,   0.053,   0.011,   0.025,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:43:549, 50774048727845,    0.390,   15.000, 3700,  17.049,   7.105,   1.974,  16.118,   6.616,   1.838, 67,  0,   0.559,   0.258,   0.072,   0.044,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.295
00:48:43:659, 50774246260555,    0.500,   12.000, 3800,  15.749,   8.833,   2.454,  14.916,   8.252,   2.292, 68,  0,   0.575,   0.321,   0.089,   0.010,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.000
00:48:43:780, 50774465047664,    0.621,   12.000, 3800,  15.969,  10.775,   2.993,  15.058,  10.083,   2.801, 67,  0,   0.476,   0.379,   0.105,   0.015,   0.034,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:43:900, 50774679936709,    0.741,   12.000, 3800,  18.246,  12.953,   3.598,  17.534,  12.176,   3.382, 71,  0,   0.464,   0.434,   0.121,   0.009,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:44:007, 50774872201623,    0.847,   12.000, 3700,  16.730,  14.740,   4.094,  15.262,  13.806,   3.835, 70,  0,   0.475,   0.485,   0.135,   0.017,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:44:113, 50775063042476,    0.953,   12.000, 3700,  15.637,  16.398,   4.555,  14.836,  15.379,   4.272, 69,  0,   0.408,   0.528,   0.147,   0.019,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:44:236, 50775285558546,    1.077,   14.000, 3700,  16.475,  18.434,   5.121,  15.552,  17.302,   4.806, 69,  0,   0.511,   0.592,   0.164,   0.016,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:44:360, 50775508623595,    1.201,   29.000, 3300,  23.651,  21.365,   5.935,  22.389,  20.076,   5.577, 66,  0,   1.649,   0.796,   0.221,   0.018,   0.043,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
