System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:54:10:355, 51362299549406,    0.145,   15.000, 3900,  18.780,   2.727,   0.757,  17.223,   2.501,   0.695, 62,  0,   0.670,   0.097,   0.027,   0.128,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   46,   2.946
00:54:10:457, 51362484023638,    0.248,   12.000, 3800,  19.876,   4.764,   1.323,  18.932,   4.441,   1.234, 65,  0,   0.534,   0.152,   0.042,   0.011,   0.020,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:54:10:565, 51362678492051,    0.356,   12.000, 3800,  15.597,   6.449,   1.791,  14.957,   6.057,   1.682, 69,  0,   0.471,   0.203,   0.056,   0.014,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:54:10:680, 51362883768119,    0.470,   12.000, 3700,  17.546,   8.450,   2.347,  16.708,   7.962,   2.212, 70,  0,   0.468,   0.256,   0.071,   0.015,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:54:10:795, 51363092301103,    0.586,   12.000, 3700,  17.243,  10.448,   2.902,  16.373,   9.859,   2.739, 69,  0,   0.539,   0.319,   0.089,   0.008,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:54:10:898, 51363276610542,    0.688,   12.000, 3700,  16.043,  12.090,   3.358,  15.183,  11.414,   3.171, 70,  0,   0.473,   0.367,   0.102,   0.017,   0.026,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:54:11:003, 51363465586614,    0.793,   15.000, 3700,  17.476,  13.925,   3.868,  16.527,  13.149,   3.653, 72,  0,   0.601,   0.430,   0.120,   0.067,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    9,   0.542
00:54:11:125, 51363685526040,    0.915,   14.000, 3700,  17.058,  16.009,   4.447,  16.187,  15.127,   4.202, 78,  0,   0.600,   0.504,   0.140,   0.013,   0.034,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.000
00:54:11:237, 51363887793522,    1.028,   12.000, 3700,  15.879,  17.794,   4.943,  15.167,  16.831,   4.675, 69,  0,   0.483,   0.558,   0.155,   0.011,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    2,   0.000
00:54:11:349, 51364088575215,    1.139,   18.000, 3700,  20.627,  20.095,   5.582,  19.507,  19.007,   5.280, 65,  0,   0.792,   0.646,   0.179,   0.014,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:54:11:458, 51364285354513,    1.248,   26.000, 3800,  26.876,  23.033,   6.398,  25.739,  21.821,   6.061, 69,  0,   0.944,   0.749,   0.208,   0.016,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:54:11:567, 51364480366047,    1.357,   27.000, 3700,  27.619,  26.025,   7.229,  26.177,  24.657,   6.849, 71,  0,   0.980,   0.855,   0.238,   0.023,   0.041,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:54:11:675, 51364675073935,    1.465,   28.000, 3700,  28.897,  29.151,   8.097,  27.662,  27.649,   7.680, 70,  0,   0.976,   0.961,   0.267,   0.015,   0.043,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:54:11:784, 51364871986769,    1.574,   28.000, 3700,  29.284,  32.354,   8.987,  28.185,  30.733,   8.537, 69,  0,   0.980,   1.068,   0.297,   0.014,   0.045,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:54:11:907, 51365093958011,    1.698,   28.000, 3700,  29.306,  35.968,   9.991,  27.833,  34.165,   9.490, 70,  0,   0.983,   1.190,   0.330,   0.013,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:54:12:017, 51365290608320,    1.807,   33.000, 3700,  30.564,  39.307,  10.919,  29.288,  37.365,  10.379, 70,  0,   1.103,   1.310,   0.364,   0.066,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    9,   0.228
00:54:12:126, 51365487042364,    1.916,   28.000, 3700,  30.665,  42.654,  11.848,  29.377,  40.570,  11.270, 70,  0,   0.992,   1.418,   0.394,   0.046,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,  686,   0.000
00:54:12:236, 51365684982076,    2.026,   28.000, 3700,  29.394,  45.886,  12.746,  28.117,  43.662,  12.128, 69,  0,   0.981,   1.526,   0.424,   0.017,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
