System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:26:27:370, 48368923506022,    0.160,   14.000, 3700,  20.059,   3.218,   0.894,  18.930,   3.037,   0.844, 60,  0,   0.675,   0.108,   0.030,   0.121,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   53,   3.252
00:26:27:483, 48369127983014,    0.274,   12.000, 3700,  16.817,   5.129,   1.425,  16.128,   4.869,   1.353, 60,  0,   0.498,   0.165,   0.046,   0.008,   0.020,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:27:592, 48369323087254,    0.382,   11.000, 3800,  15.714,   6.832,   1.898,  14.839,   6.478,   1.799, 64,  0,   0.456,   0.214,   0.060,   0.013,   0.022,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:27:697, 48369513642818,    0.488,   15.000, 3800,  17.214,   8.654,   2.404,  16.385,   8.212,   2.281, 67,  0,   0.570,   0.275,   0.076,   0.081,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,   10,   0.478
00:26:27:805, 48369706639405,    0.596,   13.000, 3700,  17.898,  10.573,   2.937,  16.263,   9.956,   2.766, 61,  0,   0.610,   0.340,   0.094,   0.035,   0.034,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,  679,   0.000
00:26:27:914, 48369902952415,    0.705,   11.000, 3700,  16.315,  12.353,   3.431,  15.472,  11.643,   3.234, 69,  0,   0.464,   0.391,   0.108,   0.007,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:28:023, 48370100009819,    0.814,   13.000, 3700,  16.995,  14.213,   3.948,  16.183,  13.415,   3.726, 63,  0,   0.714,   0.469,   0.130,   0.014,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:28:150, 48370329209636,    0.941,   12.000, 3800,  15.511,  16.188,   4.497,  14.771,  15.296,   4.249, 67,  0,   0.399,   0.520,   0.144,   0.012,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:28:255, 48370517782617,    1.046,   17.000, 3800,  17.793,  18.052,   5.015,  16.926,  17.069,   4.741, 65,  0,   0.618,   0.584,   0.162,   0.012,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    2,   0.000
00:26:28:370, 48370723645363,    1.161,   19.000, 3700,  19.535,  20.287,   5.635,  18.355,  19.168,   5.325, 62,  0,   0.901,   0.687,   0.191,   0.012,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:28:481, 48370924111617,    1.272,   27.000, 3300,  23.168,  22.867,   6.352,  21.737,  21.589,   5.997, 64,  0,   1.506,   0.855,   0.238,   0.015,   0.042,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:28:613, 48371161171797,    1.404,   39.000, 3800,  23.673,  25.985,   7.218,  22.156,  24.507,   6.807, 65,  0,   1.498,   1.052,   0.292,   0.016,   0.044,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.150
00:26:28:717, 48371348312383,    1.508,   32.000, 3600,  26.299,  28.719,   7.977,  24.634,  27.068,   7.519, 68,  0,   1.707,   1.230,   0.342,   0.078,   0.052,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,   55,   0.732
00:26:28:824, 48371541243782,    1.615,   37.000, 3700,  28.765,  31.802,   8.834,  27.038,  29.966,   8.324, 64,  0,   1.955,   1.439,   0.400,   0.014,   0.054,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:28:934, 48371738914819,    1.725,   27.000, 3700,  26.414,  34.703,   9.640,  24.863,  32.696,   9.082, 64,  0,   1.523,   1.607,   0.446,   0.022,   0.056,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:26:29:047, 48371943936184,    1.838,   26.000, 3800,  23.757,  37.409,  10.391,  22.171,  35.222,   9.784, 65,  0,   1.493,   1.777,   0.494,   0.014,   0.058,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:29:162, 48372150148512,    1.953,   29.000, 3700,  23.870,  40.143,  11.151,  22.140,  37.758,  10.488, 66,  0,   1.519,   1.951,   0.542,   0.022,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:26:29:275, 48372352454964,    2.065,   27.000, 3700,  23.875,  42.827,  11.896,  22.009,  40.232,  11.176, 65,  0,   1.519,   2.121,   0.589,   0.026,   0.063,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:29:389, 48372558098784,    2.180,   26.000, 3500,  23.110,  45.467,  12.630,  21.683,  42.709,  11.864, 65,  0,   1.474,   2.290,   0.636,   0.012,   0.065,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:29:489, 48372738354168,    2.280,   26.000, 3800,  23.928,  47.863,  13.295,  22.570,  44.969,  12.491, 66,  0,   1.477,   2.438,   0.677,   0.025,   0.067,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:26:29:618, 48372972232898,    2.410,   39.000, 3800,  24.322,  51.023,  14.173,  22.711,  47.920,  13.311, 68,  0,   1.493,   2.632,   0.731,   0.039,   0.072,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.137
00:26:29:710, 48373136722992,    2.501,   33.000, 3400,  25.498,  53.353,  14.820,  23.852,  50.100,  13.917, 69,  0,   1.743,   2.791,   0.775,   0.036,   0.076,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,   42,   1.427
00:26:29:824, 48373341685332,    2.615,   37.000, 3300,  26.473,  56.368,  15.658,  24.611,  52.902,  14.695, 71,  0,   1.981,   3.017,   0.838,   0.013,   0.077,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:29:932, 48373536702073,    2.723,   37.000, 3400,  26.499,  59.239,  16.455,  24.512,  55.558,  15.433, 69,  0,   1.996,   3.233,   0.898,   0.028,   0.080,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,  664,   0.000
00:26:30:035, 48373721446116,    2.826,   29.000, 3600,  24.422,  61.745,  17.151,  23.129,  57.932,  16.092, 69,  0,   1.609,   3.398,   0.944,   0.026,   0.083,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:26:30:147, 48373923369230,    2.938,   26.000, 3500,  23.214,  64.349,  17.875,  21.574,  60.352,  16.764, 65,  0,   1.498,   3.566,   0.991,   0.008,   0.084,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:30:260, 48374126360777,    3.051,   27.000, 3700,  22.527,  66.890,  18.581,  21.128,  62.735,  17.426, 64,  0,   1.505,   3.736,   1.038,   0.017,   0.086,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:30:371, 48374325288397,    3.161,   27.000, 3500,  23.060,  69.438,  19.288,  21.380,  65.097,  18.083, 63,  0,   1.535,   3.905,   1.085,   0.022,   0.088,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,  583,   0.000
00:26:30:482, 48374525319200,    3.273,   28.000, 3700,  22.273,  71.914,  19.976,  20.813,  67.410,  18.725, 70,  0,   1.516,   4.074,   1.132,   0.014,   0.090,   0.025,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:30:592, 48374723563333,    3.383,   27.000, 3500,  22.395,  74.380,  20.661,  20.924,  69.715,  19.365, 63,  0,   1.520,   4.241,   1.178,   0.021,   0.092,   0.026,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:30:707, 48374930379392,    3.498,   36.000, 3400,  26.590,  77.435,  21.510,  24.896,  72.575,  20.160, 69,  0,   1.715,   4.438,   1.233,   0.053,   0.098,   0.027,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.267
00:26:30:815, 48375125828489,    3.606,   38.000, 3200,  26.272,  80.288,  22.302,  24.545,  75.241,  20.900, 70,  0,   1.960,   4.651,   1.292,   0.032,   0.101,   0.028,  30.000,  44.000,  71.000,   0.000,   0.000,  668,   0.000
00:26:30:925, 48375323876524,    3.716,   38.000, 3500,  24.966,  83.035,  23.065,  23.277,  77.802,  21.612, 72,  0,   1.963,   4.867,   1.352,   0.029,   0.105,   0.029,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:26:31:039, 48375528473284,    3.830,   32.000, 3400,  27.279,  86.135,  23.927,  25.485,  80.698,  22.416, 64,  0,   1.702,   5.060,   1.406,   0.010,   0.106,   0.029,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:31:150, 48375728237247,    3.941,   28.000, 3400,  23.382,  88.730,  24.647,  21.778,  83.115,  23.088, 64,  0,   1.524,   5.230,   1.453,   0.031,   0.109,   0.030,  30.000,  44.000,  71.000,   0.000,   0.000,  659,   0.000
00:26:31:260, 48375925317327,    4.050,   27.000, 3500,  23.531,  91.307,  25.363,  21.962,  85.520,  23.756, 64,  0,   1.535,   5.398,   1.499,   0.020,   0.111,   0.031,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:26:31:368, 48376120040965,    4.159,   26.000, 3700,  22.146,  93.703,  26.028,  20.704,  87.760,  24.378, 64,  0,   1.536,   5.564,   1.545,   0.013,   0.113,   0.031,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:31:479, 48376320005153,    4.270,   28.000, 3700,  22.582,  96.211,  26.725,  21.102,  90.104,  25.029, 66,  0,   1.516,   5.732,   1.592,   0.023,   0.115,   0.032,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:26:31:589, 48376518556659,    4.380,   27.000, 3700,  22.700,  98.715,  27.421,  21.201,  92.443,  25.679, 67,  0,   1.519,   5.900,   1.639,   0.018,   0.117,   0.033,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:31:705, 48376726176263,    4.495,   36.000, 3700,  24.413, 101.531,  28.203,  23.083,  95.105,  26.418, 70,  0,   1.673,   6.093,   1.692,   0.047,   0.123,   0.034,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.339
00:26:31:816, 48376927108365,    4.607,   37.000, 3700,  25.335, 104.359,  28.989,  23.372,  97.714,  27.143, 71,  0,   1.954,   6.311,   1.753,   0.013,   0.124,   0.035,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:31:943, 48377156439379,    4.734,   37.000, 3400,  26.295, 107.709,  29.919,  24.179, 100.795,  27.999, 67,  0,   1.971,   6.562,   1.823,   0.030,   0.128,   0.036,  30.000,  44.000,  71.000,   0.000,   0.000,  649,   0.000
00:26:32:056, 48377358450101,    4.847,   30.000, 3700,  25.486, 110.570,  30.714,  24.020, 103.490,  28.747, 67,  0,   1.616,   6.743,   1.873,   0.010,   0.129,   0.036,  30.000,  44.000,  71.000,   0.000,   0.000,    2,   0.000
00:26:32:166, 48377557364342,    4.957,   27.000, 3700,  22.175, 113.020,  31.394,  20.766, 105.785,  29.385, 71,  0,   1.522,   6.912,   1.920,   0.012,   0.130,   0.036,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:32:277, 48377756070744,    5.067,   27.000, 3700,  22.403, 115.493,  32.081,  20.787, 108.080,  30.022, 67,  0,   1.528,   7.080,   1.967,   0.016,   0.132,   0.037,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:32:387, 48377955427179,    5.178,   27.000, 3700,  22.881, 118.027,  32.785,  21.509, 110.462,  30.684, 69,  0,   1.516,   7.248,   2.013,   0.017,   0.134,   0.037,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:26:32:497, 48378152851706,    5.288,   28.000, 3700,  23.176, 120.569,  33.491,  21.569, 112.828,  31.341, 68,  0,   1.533,   7.416,   2.060,   0.024,   0.137,   0.038,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.000
00:26:32:606, 48378349010287,    5.397,   28.000, 3600,  22.589, 123.031,  34.175,  21.150, 115.133,  31.981, 69,  0,   1.564,   7.587,   2.107,   0.052,   0.142,   0.040,  30.000,  44.000,  71.000,   0.000,   0.000,   10,   0.070
00:26:32:709, 48378535173320,    5.500,   38.000, 3400,  25.884, 125.708,  34.919,  24.322, 117.648,  32.680, 71,  0,   1.728,   7.765,   2.157,   0.064,   0.149,   0.041,  30.000,  44.000,  71.000,   0.000,   0.000,   27,   1.255
00:26:32:825, 48378743906430,    5.616,   31.000, 2700,  19.479, 127.967,  35.546,  17.417, 119.668,  33.241, 66,  0,   1.963,   7.993,   2.220,   0.021,   0.151,   0.042,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:26:32:892, 48378864376946,    5.683,   28.000, 3500,  14.547, 128.940,  35.817,  12.496, 120.504,  33.473, 71,  0,   1.740,   8.109,   2.253,   0.049,   0.155,   0.043,  30.000,  44.000,  71.000,   0.000,   0.000,  568,   0.000

Total Elapsed Time (sec) = 5.683145
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 128.940491
Cumulative Processor Energy_0 (mWh) = 35.816803
Average Processor Power_0 (Watt) = 22.688230

