System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:28:31:304, 48592005825199,    0.166,   19.000, 3800,  19.802,   3.289,   0.914,  18.759,   3.115,   0.865, 64,  0,   0.732,   0.122,   0.034,   0.169,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,   27,   1.805
00:28:31:416, 48592206802655,    0.278,   11.000, 3700,  17.353,   5.226,   1.452,  16.455,   4.953,   1.376, 68,  0,   0.506,   0.178,   0.049,   0.028,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.000
00:28:31:544, 48592438188719,    0.406,   25.000, 3700,  16.393,   7.333,   2.037,  15.548,   6.951,   1.931, 71,  0,   0.489,   0.241,   0.067,   0.027,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,  689,   0.000
00:28:31:642, 48592613815307,    0.504,   12.000, 3800,  19.480,   9.234,   2.565,  18.695,   8.775,   2.438, 66,  0,   0.591,   0.299,   0.083,   0.008,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    2,   0.000
00:28:31:751, 48592809422715,    0.613,   11.000, 3700,  15.574,  10.927,   3.035,  14.674,  10.370,   2.881, 67,  0,   0.455,   0.348,   0.097,   0.011,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:28:31:862, 48593010136572,    0.724,   12.000, 3800,  18.496,  12.989,   3.608,  17.797,  12.354,   3.432, 70,  0,   0.461,   0.399,   0.111,   0.018,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:28:31:973, 48593209508314,    0.835,   11.000, 3800,  16.020,  14.763,   4.101,  15.220,  14.040,   3.900, 66,  0,   0.468,   0.451,   0.125,   0.014,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:28:32:082, 48593406814487,    0.944,   14.000, 3800,  16.595,  16.582,   4.606,  15.682,  15.759,   4.378, 66,  0,   0.625,   0.520,   0.144,   0.014,   0.042,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:28:32:196, 48593611711059,    1.058,   12.000, 3700,  15.943,  18.397,   5.110,  15.050,  17.472,   4.853, 67,  0,   0.493,   0.576,   0.160,   0.036,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,  637,   0.000
00:28:32:311, 48593818095185,    1.173,   36.000, 3700,  22.098,  20.931,   5.814,  21.172,  19.900,   5.528, 64,  0,   1.103,   0.702,   0.195,   0.059,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.282
