System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:39:25:392, 49769364991874,    0.208,   15.000, 3800,  19.911,   4.144,   1.151,  18.850,   3.923,   1.090, 67,  0,   0.749,   0.156,   0.043,   0.084,   0.017,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   18,   1.121
00:39:25:495, 49769551167677,    0.312,   12.000, 3800,  16.153,   5.815,   1.615,  15.345,   5.510,   1.531, 72,  0,   0.477,   0.205,   0.057,   0.018,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:25:608, 49769753309983,    0.424,   12.000, 3700,  15.830,   7.592,   2.109,  15.035,   7.199,   2.000, 79,  0,   0.471,   0.258,   0.072,   0.022,   0.022,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:39:25:711, 49769939578546,    0.527,   14.000, 3800,  17.188,   9.371,   2.603,  16.187,   8.874,   2.465, 71,  0,   0.619,   0.322,   0.090,   0.015,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:25:820, 49770134797807,    0.636,   11.000, 3700,  15.918,  11.097,   3.083,  15.195,  10.522,   2.923, 71,  0,   0.450,   0.371,   0.103,   0.006,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:25:925, 49770324698752,    0.741,   15.000, 3700,  20.291,  13.238,   3.677,  19.366,  12.565,   3.490, 76,  0,   0.577,   0.432,   0.120,   0.067,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.381
00:39:26:049, 49770547059715,    0.865,   12.000, 3700,  15.891,  15.201,   4.223,  15.105,  14.431,   4.009, 77,  0,   0.447,   0.487,   0.135,   0.010,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,   17,   0.000
00:39:26:172, 49770768205912,    0.988,   12.000, 3700,  16.086,  17.177,   4.772,  15.317,  16.312,   4.531, 77,  0,   0.444,   0.542,   0.150,   0.011,   0.034,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    2,   0.000
00:39:26:273, 49770950383785,    1.089,   15.000, 3700,  18.268,  19.026,   5.285,  17.598,  18.093,   5.026, 71,  0,   0.463,   0.588,   0.163,   0.014,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:26:384, 49771150565419,    1.200,   26.000, 3700,  27.375,  22.071,   6.131,  26.403,  21.030,   5.842, 73,  0,   0.402,   0.633,   0.176,   0.014,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:26:495, 49771350902581,    1.311,   26.000, 3700,  27.323,  25.112,   6.975,  26.498,  23.979,   6.661, 73,  0,   0.395,   0.677,   0.188,   0.012,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:26:607, 49771551388286,    1.423,   26.000, 3700,  27.776,  28.205,   7.835,  27.224,  27.011,   7.503, 72,  0,   0.394,   0.721,   0.200,   0.007,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:26:719, 49771752807151,    1.535,   26.000, 3700,  29.100,  31.462,   8.739,  28.201,  30.167,   8.380, 73,  0,   0.418,   0.768,   0.213,   0.017,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:26:830, 49771953082626,    1.646,   25.000, 3700,  28.968,  34.685,   9.635,  28.038,  33.286,   9.246, 74,  0,   0.399,   0.812,   0.226,   0.022,   0.043,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:39:26:941, 49772153483488,    1.757,   30.000, 3700,  30.665,  38.099,  10.583,  29.831,  36.608,  10.169, 72,  0,   0.505,   0.868,   0.241,   0.053,   0.049,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.312
00:39:27:052, 49772352925760,    1.868,   27.000, 3700,  29.867,  41.408,  11.502,  28.790,  39.798,  11.055, 75,  0,   0.483,   0.922,   0.256,   0.033,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,  644,   0.000
00:39:27:164, 49772553708293,    1.980,   26.000, 3700,  29.412,  44.689,  12.414,  28.193,  42.942,  11.928, 74,  0,   0.403,   0.967,   0.269,   0.018,   0.055,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:27:275, 49772754539679,    2.091,   26.000, 3700,  29.049,  47.930,  13.314,  28.162,  46.085,  12.801, 72,  0,   0.415,   1.013,   0.281,   0.021,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:27:386, 49772954643410,    2.202,   26.000, 3700,  27.902,  51.032,  14.175,  27.172,  49.105,  13.640, 75,  0,   0.421,   1.060,   0.294,   0.019,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,  427,   0.000
00:39:27:496, 49773152273405,    2.312,   26.000, 3700,  29.647,  54.287,  15.080,  28.698,  52.256,  14.516, 73,  0,   0.407,   1.105,   0.307,   0.019,   0.061,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:39:27:598, 49773335519614,    2.414,   15.000, 2600,  11.718,  55.480,  15.411,  10.425,  53.317,  14.810, 64,  0,   1.258,   1.233,   0.342,   0.024,   0.064,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:27:650, 49773428985404,    2.466,   25.000, 2800,   9.231,  55.959,  15.544,   7.803,  53.723,  14.923, 67,  0,   1.200,   1.295,   0.360,   0.034,   0.065,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,   16,   0.045

Total Elapsed Time (sec) = 2.465885
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 55.959106
Cumulative Processor Energy_0 (mWh) = 15.544196
Average Processor Power_0 (Watt) = 22.693316

Cumulative IA Energy_0 (Joules) = 53.722534
Cumulative IA Energy_0 (mWh) = 14.922926
Average IA Power_0 (Watt) = 21.786310

Cumulative DRAM Energy_0 (Joules) = 1.294983
Cumulative DRAM Energy_0 (mWh) = 0.359717
Average DRAM Power_0 (Watt) = 0.525160

Cumulative GT Energy_0 (Joules) = 0.065308
Cumulative GT Energy_0 (mWh) = 0.018141
Average GT Power_0 (Watt) = 0.026484
