System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:37:22:367, 49547919039120,    0.142,   13.000, 3700,  15.002,   2.123,   0.590,  13.289,   1.880,   0.522, 63,  0,   0.707,   0.100,   0.028,   0.147,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,   69,   4.262
00:37:22:488, 49548137843975,    0.263,   13.000, 3700,  17.703,   4.275,   1.187,  16.771,   3.919,   1.089, 63,  0,   0.536,   0.165,   0.046,   0.011,   0.022,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:22:613, 49548363028595,    0.388,   12.000, 3700,  15.697,   6.238,   1.733,  14.980,   5.793,   1.609, 67,  0,   0.467,   0.224,   0.062,   0.014,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:22:721, 49548556144964,    0.495,   12.000, 3700,  18.634,   8.238,   2.288,  17.771,   7.700,   2.139, 68,  0,   0.492,   0.276,   0.077,   0.015,   0.025,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:22:844, 49548778726317,    0.619,   11.000, 3800,  15.105,  10.105,   2.807,  14.146,   9.449,   2.625, 65,  0,   0.539,   0.343,   0.095,   0.013,   0.027,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:22:947, 49548964105125,    0.722,   11.000, 3700,  15.635,  11.716,   3.254,  14.925,  10.986,   3.052, 69,  0,   0.460,   0.390,   0.108,   0.014,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:23:052, 49549153308944,    0.827,   11.000, 3800,  15.701,  13.366,   3.713,  14.903,  12.552,   3.487, 70,  0,   0.463,   0.439,   0.122,   0.016,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:23:172, 49549368294794,    0.947,   19.000, 3800,  16.905,  15.385,   4.274,  16.091,  14.474,   4.021, 72,  0,   0.455,   0.493,   0.137,   0.058,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.371
00:37:23:284, 49549571050799,    1.059,   12.000, 3800,  16.182,  17.208,   4.780,  15.313,  16.199,   4.500, 72,  0,   0.529,   0.553,   0.154,   0.012,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,  119,   0.000
00:37:23:401, 49549780674119,    1.176,   17.000, 3700,  19.719,  19.504,   5.418,  18.582,  18.363,   5.101, 62,  0,   0.808,   0.647,   0.180,   0.012,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:23:511, 49549978503423,    1.286,   24.000, 3700,  29.670,  22.765,   6.324,  28.545,  21.500,   5.972, 62,  0,   0.829,   0.738,   0.205,   0.016,   0.042,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:23:621, 49550176432422,    1.396,   25.000, 3700,  30.870,  26.160,   7.267,  29.433,  24.737,   6.871, 65,  0,   0.813,   0.828,   0.230,   0.011,   0.043,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:23:732, 49550376531368,    1.507,   26.000, 3700,  34.317,  29.974,   8.326,  32.820,  28.385,   7.885, 67,  0,   0.890,   0.926,   0.257,   0.013,   0.044,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:23:843, 49550576883409,    1.618,   24.000, 3700,  29.805,  33.292,   9.248,  28.792,  31.590,   8.775, 66,  0,   0.820,   1.018,   0.283,   0.022,   0.047,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,  596,   0.000
00:37:23:952, 49550771715908,    1.726,   25.000, 3700,  30.797,  36.625,  10.174,  29.714,  34.807,   9.668, 66,  0,   0.781,   1.102,   0.306,   0.015,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:24:062, 49550969932753,    1.836,   25.000, 3700,  31.535,  40.098,  11.138,  30.334,  38.147,  10.596, 66,  0,   0.830,   1.194,   0.332,   0.027,   0.051,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,  476,   0.000
00:37:24:171, 49551167661810,    1.946,   34.000, 3700,  30.555,  43.454,  12.071,  29.405,  41.377,  11.494, 66,  0,   0.836,   1.286,   0.357,   0.071,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.261
00:37:24:281, 49551364464407,    2.056,   25.000, 3700,  28.871,  46.611,  12.948,  27.646,  44.400,  12.333, 67,  0,   0.912,   1.385,   0.385,   0.012,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:37:24:390, 49551561104467,    2.165,   24.000, 3700,  28.657,  49.742,  13.817,  27.318,  47.384,  13.162, 68,  0,   0.874,   1.481,   0.411,   0.030,   0.064,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,  679,   0.000
00:37:24:498, 49551755741758,    2.273,   25.000, 3700,  32.068,  53.209,  14.780,  31.057,  50.742,  14.095, 67,  0,   0.807,   1.568,   0.436,   0.014,   0.065,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:24:608, 49551953568211,    2.383,   25.000, 3700,  29.745,  56.478,  15.688,  28.603,  53.886,  14.968, 67,  0,   0.807,   1.657,   0.460,   0.017,   0.067,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:24:718, 49552150811018,    2.492,   28.000, 3700,  32.196,  60.006,  16.668,  31.199,  57.305,  15.918, 67,  0,   0.926,   1.758,   0.488,   0.012,   0.068,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:24:827, 49552347696725,    2.602,   25.000, 3700,  31.358,  63.436,  17.621,  29.892,  60.574,  16.826, 67,  0,   0.891,   1.856,   0.515,   0.030,   0.072,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,  704,   0.000
00:37:24:937, 49552546178768,    2.712,   26.000, 3700,  31.662,  66.928,  18.591,  30.559,  63.944,  17.762, 68,  0,   0.891,   1.954,   0.543,   0.012,   0.073,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:25:047, 49552742920176,    2.821,   26.000, 3700,  32.715,  70.503,  19.584,  31.553,  67.393,  18.720, 67,  0,   0.875,   2.049,   0.569,   0.013,   0.074,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:25:158, 49552943255087,    2.933,   38.000, 3700,  32.118,  74.078,  20.577,  30.732,  70.813,  19.670, 72,  0,   0.910,   2.151,   0.597,   0.031,   0.078,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.155
00:37:25:266, 49553138570551,    3.041,   26.000, 3700,  30.728,  77.412,  21.503,  29.679,  74.034,  20.565, 69,  0,   0.925,   2.251,   0.625,   0.037,   0.082,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.172
00:37:25:377, 49553337731997,    3.152,   28.000, 3700,  29.248,  80.648,  22.402,  27.897,  77.120,  21.422, 71,  0,   0.899,   2.351,   0.653,   0.026,   0.085,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:37:25:502, 49553562156326,    3.277,   29.000, 3800,  28.407,  84.190,  23.386,  27.371,  80.533,  22.370, 70,  0,   0.797,   2.450,   0.681,   0.021,   0.087,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:37:25:611, 49553759142903,    3.386,   29.000, 3700,  29.467,  87.415,  24.282,  28.220,  83.621,  23.228, 69,  0,   0.843,   2.542,   0.706,   0.026,   0.090,   0.025,  30.000,  44.000,  71.000,   0.000,   0.000,  594,   0.000
00:37:25:719, 49553953335810,    3.494,   30.000, 3700,  30.092,  90.661,  25.184,  28.892,  86.738,  24.094, 70,  0,   0.902,   2.640,   0.733,   0.017,   0.092,   0.026,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:25:828, 49554149462206,    3.603,   29.000, 3700,  29.412,  93.866,  26.074,  28.230,  89.814,  24.948, 68,  0,   0.795,   2.726,   0.757,   0.012,   0.093,   0.026,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:25:938, 49554346715766,    3.712,   28.000, 3800,  29.318,  97.079,  26.966,  28.417,  92.928,  25.813, 71,  0,   0.832,   2.817,   0.783,   0.027,   0.096,   0.027,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:26:047, 49554544151768,    3.822,   29.000, 3700,  29.252, 100.287,  27.858,  28.094,  96.010,  26.669, 69,  0,   0.732,   2.898,   0.805,   0.018,   0.098,   0.027,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:37:26:159, 49554745330848,    3.934,   40.000, 3700,  30.260, 103.669,  28.797,  28.978,  99.248,  27.569, 71,  0,   0.848,   2.992,   0.831,   0.030,   0.102,   0.028,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.139
00:37:26:253, 49554914335236,    4.028,   30.000, 3700,  30.429, 106.526,  29.591,  29.133, 101.984,  28.329, 70,  0,   0.943,   3.081,   0.856,   0.036,   0.105,   0.029,  30.000,  44.000,  71.000,   0.000,   0.000,   48,   0.991
00:37:26:363, 49555113788507,    4.139,   29.000, 3700,  29.082, 109.749,  30.486,  28.208, 105.109,  29.197, 69,  0,   0.857,   3.176,   0.882,   0.010,   0.106,   0.029,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:26:474, 49555313220251,    4.249,   29.000, 3700,  30.478, 113.126,  31.424,  29.149, 108.339,  30.094, 73,  0,   0.849,   3.270,   0.908,   0.021,   0.108,   0.030,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:26:583, 49555508970897,    4.358,   28.000, 3800,  29.617, 116.347,  32.319,  28.353, 111.422,  30.951, 72,  0,   0.881,   3.366,   0.935,   0.019,   0.110,   0.031,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:26:693, 49555705656702,    4.467,   30.000, 3700,  29.436, 119.563,  33.212,  28.251, 114.509,  31.808, 70,  0,   0.938,   3.468,   0.963,   0.011,   0.112,   0.031,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:26:803, 49555905220578,    4.578,   29.000, 3700,  29.649, 122.850,  34.125,  28.538, 117.673,  32.687, 71,  0,   0.873,   3.565,   0.990,   0.018,   0.114,   0.032,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:26:916, 49556108094208,    4.691,   32.000, 3700,  29.527, 126.178,  35.049,  28.138, 120.845,  33.568, 75,  0,   1.020,   3.680,   1.022,   0.016,   0.115,   0.032,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:37:27:024, 49556302000293,    4.799,   13.000, 2200,   7.587, 126.995,  35.276,   6.096, 121.501,  33.750, 60,  0,   1.355,   3.826,   1.063,   0.018,   0.117,   0.033,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:37:27:070, 49556385356579,    4.845,   20.000, 2600,   6.796, 127.310,  35.364,   5.600, 121.761,  33.822, 60,  0,   0.973,   3.871,   1.075,   0.049,   0.120,   0.033,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000

Total Elapsed Time (sec) = 4.845007
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 127.310059
Cumulative Processor Energy_0 (mWh) = 35.363905
Average Processor Power_0 (Watt) = 26.276548

Cumulative IA Energy_0 (Joules) = 121.760681
Cumulative IA Energy_0 (mWh) = 33.822411
Average IA Power_0 (Watt) = 25.131167

Cumulative DRAM Energy_0 (Joules) = 3.871216
Cumulative DRAM Energy_0 (mWh) = 1.075338
Average DRAM Power_0 (Watt) = 0.799011

Cumulative GT Energy_0 (Joules) = 0.119690
Cumulative GT Energy_0 (mWh) = 0.033247
Average GT Power_0 (Watt) = 0.024704
