System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:40:07:334, 49844859824286,    0.112,   15.000, 3700,  17.653,   1.971,   0.548,  16.569,   1.850,   0.514, 66,  0,   0.635,   0.071,   0.020,   0.109,   0.012,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,   33,   1.698
00:40:07:452, 49845072534206,    0.230,   11.000, 3800,  16.258,   3.892,   1.081,  15.459,   3.677,   1.021, 66,  0,   0.493,   0.129,   0.036,   0.012,   0.014,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:40:07:568, 49845281766719,    0.346,   12.000, 3800,  15.483,   5.692,   1.581,  14.785,   5.395,   1.499, 69,  0,   0.470,   0.184,   0.051,   0.017,   0.016,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:40:07:678, 49845479351493,    0.456,   12.000, 3800,  15.414,   7.384,   2.051,  14.441,   6.981,   1.939, 69,  0,   0.571,   0.246,   0.068,   0.011,   0.017,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:40:07:786, 49845674649441,    0.564,   22.000, 3700,  20.583,   9.617,   2.671,  19.725,   9.121,   2.534, 68,  0,   0.739,   0.327,   0.091,   0.004,   0.017,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:40:07:907, 49845892445308,    0.685,   12.000, 3700,  18.248,  11.825,   3.285,  17.480,  11.236,   3.121, 71,  0,   0.477,   0.384,   0.107,   0.010,   0.018,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:40:08:029, 49846112019543,    0.807,   12.000, 3700,  16.042,  13.782,   3.828,  15.259,  13.097,   3.638, 77,  0,   0.465,   0.441,   0.123,   0.010,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:40:08:137, 49846306273047,    0.915,   12.000, 3700,  15.633,  15.469,   4.297,  14.878,  14.703,   4.084, 76,  0,   0.403,   0.485,   0.135,   0.017,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:40:08:242, 49846495028114,    1.020,   16.000, 3800,  17.483,  17.303,   4.806,  16.485,  16.431,   4.564, 71,  0,   0.600,   0.547,   0.152,   0.063,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.316
00:40:08:355, 49846698333192,    1.133,   27.000, 3700,  23.691,  19.978,   5.550,  22.371,  18.958,   5.266, 66,  0,   1.338,   0.699,   0.194,   0.019,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,   17,   0.000
