System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:41:39:442, 50010654444770,    0.201,   15.000, 3700,  19.828,   3.978,   1.105,  18.776,   3.767,   1.046, 63,  0,   0.727,   0.146,   0.041,   0.056,   0.011,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,   19,   1.059
00:41:39:561, 50010870541130,    0.321,   12.000, 3700,  15.795,   5.875,   1.632,  14.946,   5.562,   1.545, 69,  0,   0.530,   0.209,   0.058,   0.013,   0.013,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:41:39:671, 50011068536570,    0.431,   29.000, 3800,  20.448,   8.124,   2.257,  19.645,   7.723,   2.145, 67,  0,   0.543,   0.269,   0.075,   0.031,   0.016,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    2,   0.001
00:41:39:786, 50011274880091,    0.545,   12.000, 3800,  15.755,   9.930,   2.758,  14.711,   9.409,   2.614, 65,  0,   0.630,   0.341,   0.095,   0.038,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,   12,   0.639
00:41:39:907, 50011491733582,    0.666,   11.000, 3700,  18.122,  12.113,   3.365,  17.364,  11.501,   3.195, 69,  0,   0.457,   0.397,   0.110,   0.028,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,  577,   0.000
00:41:40:011, 50011678691166,    0.770,   11.000, 3700,  15.833,  13.758,   3.822,  15.053,  13.064,   3.629, 65,  0,   0.462,   0.445,   0.123,   0.018,   0.026,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:41:40:117, 50011869424333,    0.876,   11.000, 3700,  15.800,  15.432,   4.287,  14.977,  14.651,   4.070, 75,  0,   0.436,   0.491,   0.136,   0.011,   0.027,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:41:40:222, 50012059750787,    0.981,   12.000, 3700,  15.651,  17.087,   4.746,  14.836,  16.220,   4.506, 71,  0,   0.437,   0.537,   0.149,   0.014,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:41:40:341, 50012274000922,    1.100,   14.000, 3700,  17.627,  19.185,   5.329,  16.900,  18.232,   5.064, 61,  0,   0.506,   0.597,   0.166,   0.013,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:41:40:449, 50012468049032,    1.208,   26.000, 3700,  27.603,  22.161,   6.156,  26.251,  21.062,   5.850, 64,  0,   0.904,   0.695,   0.193,   0.023,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:41:40:559, 50012665278289,    1.318,   27.000, 3700,  29.922,  25.439,   7.066,  28.857,  24.223,   6.729, 66,  0,   0.920,   0.795,   0.221,   0.029,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:41:40:668, 50012861577334,    1.427,   40.000, 3700,  31.109,  28.832,   8.009,  29.856,  27.479,   7.633, 67,  0,   0.928,   0.897,   0.249,   0.040,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,  675,   0.000
00:41:40:778, 50013059261683,    1.537,   28.000, 3700,  30.226,  32.151,   8.931,  28.800,  30.642,   8.512, 65,  0,   0.964,   1.003,   0.278,   0.038,   0.044,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    9,   0.289
00:41:40:888, 50013257620795,    1.647,   27.000, 3700,  30.470,  35.509,   9.864,  28.592,  33.793,   9.387, 66,  0,   0.908,   1.103,   0.306,   0.019,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:41:40:999, 50013457921428,    1.758,   27.000, 3700,  29.576,  38.800,  10.778,  28.344,  36.947,  10.263, 66,  0,   0.905,   1.203,   0.334,   0.037,   0.050,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,  688,   0.000
00:41:41:108, 50013654361825,    1.867,   27.000, 3700,  29.190,  41.986,  11.663,  27.805,  39.982,  11.106, 66,  0,   0.909,   1.303,   0.362,   0.025,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:41:41:218, 50013851997442,    1.977,   27.000, 3700,  28.883,  45.157,  12.544,  27.886,  43.044,  11.957, 67,  0,   0.898,   1.401,   0.389,   0.018,   0.055,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:41:41:327, 50014049125473,    2.087,   27.000, 3700,  29.421,  48.379,  13.439,  28.068,  46.117,  12.810, 66,  0,   0.912,   1.501,   0.417,   0.016,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:41:41:437, 50014247069439,    2.197,   27.000, 3700,  29.018,  51.570,  14.325,  27.850,  49.180,  13.661, 68,  0,   0.895,   1.600,   0.444,   0.022,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:41:41:546, 50014442770980,    2.305,   29.000, 3700,  31.108,  54.953,  15.265,  29.713,  52.411,  14.558, 67,  0,   0.999,   1.708,   0.474,   0.027,   0.062,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,  657,   0.000
00:41:41:669, 50014664856283,    2.429,   41.000, 3700,  29.966,  58.650,  16.292,  28.771,  55.960,  15.545, 70,  0,   0.923,   1.822,   0.506,   0.017,   0.064,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:41:41:765, 50014836303198,    2.524,   29.000, 3700,  29.651,  61.474,  17.076,  28.505,  58.675,  16.299, 69,  0,   0.948,   1.912,   0.531,   0.055,   0.069,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.175
00:41:41:873, 50015031527699,    2.632,   27.000, 3700,  30.306,  64.761,  17.989,  28.883,  61.808,  17.169, 68,  0,   0.975,   2.018,   0.561,   0.054,   0.075,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,  174,   1.455
00:41:41:983, 50015227985349,    2.741,   27.000, 3700,  30.423,  68.081,  18.912,  29.211,  64.996,  18.054, 67,  0,   0.900,   2.116,   0.588,   0.016,   0.077,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:41:42:093, 50015426413181,    2.852,   27.000, 3700,  29.992,  71.388,  19.830,  28.848,  68.176,  18.938, 67,  0,   0.897,   2.215,   0.615,   0.013,   0.078,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:41:42:202, 50015623752496,    2.961,   27.000, 3700,  29.333,  74.604,  20.723,  28.034,  71.250,  19.792, 67,  0,   0.908,   2.315,   0.643,   0.011,   0.079,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:41:42:303, 50015805491400,    3.062,   19.000, 2200,  14.705,  76.088,  21.136,  13.290,  72.592,  20.164, 59,  0,   1.309,   2.447,   0.680,   0.016,   0.081,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:41:42:375, 50015935513870,    3.135,   16.000, 3000,   6.993,  76.593,  21.276,   5.801,  73.011,  20.281, 59,  0,   1.052,   2.523,   0.701,   0.050,   0.085,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,  583,   0.000

Total Elapsed Time (sec) = 3.134566
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 76.593323
Cumulative Processor Energy_0 (mWh) = 21.275923
Average Processor Power_0 (Watt) = 24.435063

Cumulative IA Energy_0 (Joules) = 73.010559
Cumulative IA Energy_0 (mWh) = 20.280711
Average IA Power_0 (Watt) = 23.292078

Cumulative DRAM Energy_0 (Joules) = 2.522949
Cumulative DRAM Energy_0 (mWh) = 0.700819
Average DRAM Power_0 (Watt) = 0.804880

Cumulative GT Energy_0 (Joules) = 0.084656
Cumulative GT Energy_0 (mWh) = 0.023515
Average GT Power_0 (Watt) = 0.027007
